transaction_id,user_id,amount,hour,device_risk_score,ip_risk_score,transaction_type,merchant_category,country,is_fraud
1261,83789,804.17,2,0.9741,0.4245,withdrawal,gaming,DE,1
1262,91681,6.6,21,0.2574,0.1502,purchase,crypto,FR,0
1263,25781,11.47,17,0.1917,0.0567,purchase,electronics,GB,0
1264,61689,243.28,8,0.2078,0.2278,transfer,grocery,GB,0
1265,41208,16.8,10,0.1863,0.187,transfer,travel,US,0
1266,33256,143.02,10,0.0042,0.0571,purchase,travel,DE,0
1267,42302,19.22,12,0.1729,0.4841,purchase,retail,GB,0
1268,27031,36.41,21,0.2522,0.1731,refund,retail,DE,0
1269,60780,397.26,14,0.4958,0.2316,transfer,grocery,NL,0
1270,25064,21.18,10,0.1932,0.0982,purchase,grocery,CN,0
1271,20453,164.58,21,0.1325,0.1917,purchase,grocery,NL,0
1272,28444,45.35,15,0.2799,0.1132,withdrawal,retail,US,0
1273,65949,174.44,4,0.1922,0.4758,withdrawal,electronics,DE,1
1274,59802,62.91,9,0.5776,0.6105,withdrawal,travel,US,0
1275,84460,97.46,5,0.162,0.5918,purchase,grocery,GB,1
1276,99546,33.87,20,0.1343,0.3473,purchase,electronics,GB,0
1277,30842,74.43,10,0.1359,0.5282,purchase,gaming,DE,0
1278,94124,162.71,12,0.3457,0.0823,purchase,grocery,DE,0
1279,35317,232.81,12,0.1433,0.2321,purchase,retail,US,0
1280,18452,184.98,20,0.1134,0.2425,withdrawal,retail,GB,0
1281,82581,25.28,9,0.1259,0.2239,purchase,grocery,FR,0
1282,28157,81.41,10,0.0152,0.0511,purchase,retail,DE,0
1283,34318,64.44,15,0.0627,0.0089,purchase,electronics,DE,0
1284,71324,17.14,19,0.1515,0.0918,withdrawal,grocery,NL,0
1285,82496,51.0,7,0.121,0.2949,withdrawal,travel,DE,0
1286,72071,42.79,8,0.12,0.4782,purchase,grocery,DE,0
1287,22835,20.59,21,0.368,0.0108,withdrawal,retail,US,0
1288,28920,57.64,17,0.3534,0.2911,purchase,electronics,DE,0
1289,57144,48.15,10,0.4619,0.0545,refund,grocery,FR,0
1290,96073,39.98,10,0.1845,0.5857,transfer,grocery,DE,0
1291,25112,40.11,12,0.2257,0.1247,purchase,electronics,FR,0
1292,62825,120.41,15,0.5898,0.2441,transfer,electronics,DE,1
1293,99896,39.39,15,0.6332,0.6623,purchase,grocery,GB,0
1294,57602,31.11,13,0.1348,0.1332,purchase,travel,DE,0
1295,33957,47.89,17,0.3454,0.4526,purchase,electronics,NL,0
1296,84053,24.6,4,0.1397,0.1874,purchase,crypto,NL,0
1297,25523,406.79,18,0.0769,0.1032,withdrawal,electronics,US,0
1298,43773,12.83,4,0.1565,0.0027,purchase,retail,DE,0
1299,26667,25.87,19,0.3279,0.1996,refund,travel,US,0
1300,74302,200.24,3,0.2094,0.4915,purchase,travel,FR,0
1301,98227,240.91,7,0.1545,0.083,purchase,retail,DE,0
1302,92649,13.84,8,0.1064,0.2916,purchase,electronics,DE,0
1303,17051,397.48,8,0.2049,0.1,purchase,grocery,CN,0
1304,95429,52.52,11,0.3439,0.0723,purchase,travel,DE,0
1305,63675,56.46,15,0.141,0.0292,transfer,retail,GB,0
1306,13580,121.62,19,0.0819,0.1942,purchase,retail,RU,0
1307,21553,419.54,12,0.3009,0.2216,purchase,grocery,US,0
1308,16553,140.13,13,0.0998,0.3959,transfer,retail,FR,0
1309,51569,16.22,2,0.801,0.7745,withdrawal,electronics,CN,1
1310,73746,50.14,10,0.4745,0.0893,purchase,crypto,DE,0
1311,51014,8.72,17,0.5559,0.2984,purchase,electronics,DE,0
1312,10399,46.26,6,0.0425,0.0073,purchase,retail,DE,0
1313,37105,21.65,9,0.2009,0.0226,purchase,grocery,FR,0
1314,69691,29.48,2,0.1112,0.3331,purchase,electronics,US,1
1315,53667,7.88,19,0.2791,0.418,purchase,gaming,DE,1
1316,84002,442.92,12,0.3541,0.4966,purchase,retail,NL,1
1317,78258,36.29,6,0.0451,0.1569,refund,gaming,FR,0
1318,18092,365.41,2,0.2841,0.5032,withdrawal,grocery,DE,1
1319,73827,58.49,8,0.0959,0.0077,purchase,travel,NL,0
1320,12110,59.99,13,0.5117,0.8807,purchase,grocery,GB,0
1321,13698,10.05,7,0.1586,0.2863,purchase,grocery,DE,0
1322,55765,48.23,6,0.2627,0.0677,withdrawal,retail,DE,0
1323,98369,124.36,7,0.6173,0.3605,transfer,gaming,RU,1
1324,98857,101.54,18,0.5295,0.358,withdrawal,grocery,GB,0
1325,78978,20.65,7,0.0644,0.1625,purchase,retail,US,0
1326,58147,113.47,14,0.4248,0.1495,purchase,electronics,US,0
1327,76859,70.09,10,0.0994,0.0233,purchase,retail,RU,0
1328,97766,112.94,20,0.0628,0.1297,purchase,grocery,GB,0
1329,99122,160.1,16,0.4348,0.1344,purchase,gaming,RU,0
1330,73150,22.05,4,0.3438,0.233,purchase,grocery,CN,0
1331,27703,152.04,20,0.267,0.0256,purchase,grocery,NL,0
1332,37219,12.24,11,0.2147,0.1616,purchase,grocery,GB,0
1333,40672,80.17,9,0.4724,0.0789,transfer,retail,DE,0
1334,31745,27.96,15,0.2414,0.3466,purchase,electronics,US,0
1335,96232,19.28,16,0.1821,0.2514,purchase,travel,GB,0
1336,64524,71.69,9,0.1976,0.1864,withdrawal,retail,US,0
1337,46615,94.94,10,0.1543,0.1218,withdrawal,grocery,DE,0
1338,39928,97.35,2,0.7482,0.6942,purchase,retail,NL,1
1339,83666,92.57,7,0.1435,0.3883,transfer,grocery,DE,0
1340,31483,51.04,14,0.0226,0.156,purchase,electronics,DE,0
1341,75299,47.57,21,0.18,0.4419,purchase,grocery,CN,0
1342,45501,66.54,11,0.2278,0.5343,purchase,grocery,US,0
1343,14589,55.05,23,0.5743,0.2912,purchase,gaming,GB,0
1344,57943,67.37,8,0.1978,0.2178,purchase,retail,FR,0
1345,19168,50.57,17,0.2678,0.3422,purchase,electronics,DE,0
1346,93109,87.04,20,0.1354,0.1322,purchase,travel,RU,0
1347,29330,10.66,15,0.2591,0.0316,purchase,retail,FR,0
1348,96009,38.03,6,0.01,0.3466,purchase,crypto,DE,0
1349,69556,13.11,10,0.7059,0.2485,purchase,electronics,US,0
1350,75730,53.8,6,0.1219,0.1191,purchase,grocery,DE,0
1351,20735,171.68,14,0.2247,0.2354,withdrawal,grocery,DE,0
1352,31759,28.42,23,0.4886,0.1873,refund,grocery,FR,0
1353,10421,47.38,10,0.2535,0.1742,purchase,retail,FR,0
1354,51469,80.88,7,0.0534,0.3843,purchase,gaming,US,0
1355,35756,7.33,9,0.2161,0.1578,purchase,travel,RU,0
1356,18830,19.61,6,0.7433,0.2386,withdrawal,gaming,GB,1
1357,38268,27.28,13,0.1184,0.2076,withdrawal,grocery,DE,0
1358,61338,57.96,13,0.2056,0.0019,purchase,electronics,DE,0
1359,58643,69.52,7,0.5961,0.5461,purchase,gaming,CN,1
1360,67658,3.62,8,0.0626,0.0451,transfer,grocery,FR,0
1361,84958,18.54,16,0.1972,0.4347,purchase,retail,FR,0
1362,45778,108.39,6,0.219,0.4402,withdrawal,retail,US,0
1363,89278,99.74,14,0.2026,0.0586,purchase,gaming,DE,0
1364,29682,470.02,1,0.3875,0.4835,withdrawal,travel,FR,1
1365,56704,58.45,11,0.2147,0.1037,purchase,grocery,DE,0
1366,98850,90.01,7,0.2688,0.0961,purchase,grocery,DE,0
1367,10954,51.05,14,0.1473,0.2335,refund,grocery,DE,0
1368,13566,68.18,15,0.0511,0.1176,purchase,grocery,DE,0
1369,58966,32.51,11,0.1146,0.0569,purchase,grocery,FR,0
1370,75830,46.92,17,0.0586,0.1758,purchase,gaming,US,0
1371,22037,24.84,12,0.2694,0.0678,purchase,grocery,US,0
1372,71875,124.46,9,0.1829,0.0987,purchase,retail,DE,0
1373,13278,154.98,21,0.0676,0.0961,purchase,crypto,DE,0
1374,60464,137.4,21,0.3463,0.0746,purchase,retail,NL,0
1375,28259,30.06,6,0.0371,0.2614,purchase,gaming,DE,0
1376,26837,18.9,21,0.0262,0.2159,transfer,electronics,FR,0
1377,98262,125.89,17,0.1269,0.0999,purchase,electronics,GB,0
1378,86871,67.51,6,0.1078,0.0397,withdrawal,retail,US,0
1379,41744,56.22,12,0.1134,0.282,purchase,retail,DE,0
1380,64933,24.81,2,0.0096,0.1641,purchase,retail,DE,0
1381,98246,61.06,13,0.2988,0.3091,purchase,grocery,DE,0
1382,71028,97.01,0,0.761,0.51,withdrawal,crypto,FR,1
1383,75322,16.9,21,0.2343,0.7298,refund,electronics,FR,0
1384,73803,72.89,10,0.3018,0.0665,purchase,grocery,DE,0
1385,55696,137.28,12,0.3792,0.5156,purchase,retail,DE,0
1386,20826,50.08,21,0.5763,0.5503,transfer,electronics,RU,1
1387,12169,170.1,8,0.1524,0.0683,transfer,retail,DE,0
1388,51968,77.65,13,0.1118,0.2196,transfer,grocery,DE,0
1389,62258,13.14,17,0.2452,0.1403,withdrawal,retail,RU,0
1390,81048,16.12,21,0.6465,0.2448,purchase,crypto,US,1
1391,12915,50.29,8,0.1181,0.213,purchase,electronics,US,0
1392,45806,262.1,13,0.4115,0.4711,transfer,retail,NL,0
1393,42401,20.32,10,0.0895,0.2079,refund,grocery,US,0
1394,75826,317.76,0,0.2076,0.3652,purchase,grocery,FR,1
1395,60494,40.43,16,0.0884,0.0965,purchase,electronics,DE,0
1396,43820,141.39,15,0.6246,0.1281,purchase,grocery,US,0
1397,74925,71.85,15,0.2628,0.235,purchase,gaming,NL,0
1398,82322,350.07,10,0.1913,0.0651,purchase,electronics,DE,0
1399,66676,22.81,14,0.0879,0.0221,purchase,retail,NL,0
1400,86103,18.33,15,0.1223,0.1316,purchase,retail,FR,0
1401,58525,120.36,15,0.0949,0.1077,purchase,electronics,FR,0
1402,85030,80.11,15,0.4104,0.4993,purchase,crypto,DE,1
1403,75959,15.39,13,0.1784,0.2204,withdrawal,travel,CN,0
1404,68779,35.97,19,0.1627,0.0398,purchase,gaming,FR,0
1405,53701,40.21,9,0.1172,0.2846,purchase,retail,CN,0
1406,55393,586.51,4,0.1369,0.1585,purchase,crypto,US,0
1407,70891,71.67,22,0.0243,0.1001,transfer,crypto,FR,0
1408,86913,62.71,4,0.9234,0.5118,purchase,retail,GB,0
1409,75046,30.2,20,0.2051,0.385,transfer,retail,DE,0
1410,44136,119.43,14,0.4533,0.0208,purchase,grocery,FR,0
1411,13980,1302.38,20,0.1895,0.1407,purchase,grocery,DE,0
1412,96605,76.52,13,0.1665,0.1076,purchase,retail,DE,0
1413,32965,46.28,18,0.6557,0.8043,transfer,retail,DE,0
1414,84795,14.11,16,0.0419,0.1367,purchase,electronics,DE,0
1415,18949,24.73,12,0.3695,0.1517,withdrawal,retail,US,0
1416,34196,35.46,10,0.1204,0.2486,purchase,gaming,US,0
1417,12290,26.99,0,0.1526,0.2027,purchase,retail,DE,0
1418,43819,41.94,9,0.2907,0.4704,purchase,electronics,DE,0
1419,18238,192.73,21,0.2147,0.3247,refund,retail,CN,0
1420,90633,122.74,9,0.1033,0.0675,purchase,retail,DE,0
1421,46727,37.15,16,0.1264,0.2014,purchase,electronics,CN,0
1422,32734,15.23,12,0.8371,0.7984,withdrawal,retail,NL,0
1423,37755,132.52,9,0.0866,0.1367,purchase,retail,FR,0
1424,17392,40.78,23,0.1253,0.1406,purchase,grocery,DE,0
1425,28429,9.8,3,0.0457,0.0212,purchase,travel,DE,0
1426,17048,536.63,13,0.202,0.1055,purchase,travel,US,0
1427,10383,101.68,12,0.2102,0.3536,purchase,retail,DE,0
1428,87983,16.14,1,0.4396,0.522,purchase,electronics,RU,1
1429,71374,5.41,5,0.3555,0.2916,purchase,crypto,US,0
1430,43399,21.1,8,0.0323,0.1096,purchase,retail,FR,0
1431,32663,38.71,15,0.1347,0.5806,purchase,electronics,US,0
1432,29005,570.64,6,0.1784,0.3632,purchase,electronics,GB,0
1433,43385,35.59,20,0.5857,0.7877,transfer,crypto,FR,1
1434,34045,27.43,17,0.1242,0.2942,purchase,retail,FR,0
1435,82880,20.96,14,0.0995,0.05,purchase,travel,US,0
1436,63345,78.89,6,0.1323,0.0831,purchase,grocery,US,0
1437,17785,28.56,9,0.4489,0.6632,withdrawal,travel,RU,0
1438,47694,67.41,7,0.0766,0.01,purchase,electronics,DE,0
1439,22935,16.53,17,0.1758,0.2085,purchase,grocery,GB,0
1440,22827,13.47,13,0.2346,0.0379,purchase,electronics,NL,0
1441,67409,349.51,0,0.0272,0.3483,purchase,retail,GB,0
1442,54262,25.44,21,0.5325,0.6384,purchase,electronics,US,1
1443,26826,320.45,13,0.1155,0.2305,refund,travel,CN,0
1444,68825,75.55,15,0.7814,0.5066,refund,crypto,FR,1
1445,50170,538.86,12,0.0222,0.3311,purchase,grocery,DE,0
1446,45528,27.04,14,0.283,0.0958,purchase,gaming,GB,0
1447,12303,21.63,2,0.2167,0.2512,refund,electronics,DE,0
1448,65514,135.18,2,0.1414,0.8865,purchase,retail,NL,0
1449,34839,11.65,10,0.2901,0.1202,transfer,electronics,DE,0
1450,73191,123.19,15,0.8612,0.8245,purchase,travel,DE,0
1451,39683,130.64,15,0.2014,0.2359,purchase,electronics,NL,0
1452,68548,88.33,9,0.3316,0.3564,purchase,retail,DE,0
1453,66202,98.03,8,0.0263,0.141,purchase,electronics,DE,0
1454,22817,21.24,15,0.3586,0.1296,refund,retail,DE,0
1455,18332,35.57,1,0.1612,0.0297,purchase,gaming,DE,0
1456,49271,14.14,13,0.3497,0.097,purchase,grocery,NL,0
1457,34667,18.78,11,0.4079,0.0091,purchase,retail,FR,0
1458,91821,73.55,9,0.1931,0.2971,purchase,travel,DE,0
1459,20933,73.84,12,0.0568,0.0169,purchase,grocery,DE,0
1460,24278,17.42,8,0.0448,0.2793,purchase,retail,DE,0
1461,52785,75.54,13,0.0345,0.1378,purchase,travel,DE,0
1462,88749,62.56,7,0.3837,0.0643,purchase,grocery,DE,0
1463,48333,153.45,11,0.2905,0.2284,transfer,retail,DE,0
1464,50180,68.98,12,0.0992,0.3262,purchase,travel,NL,0
1465,92244,104.56,2,0.1615,0.0402,withdrawal,grocery,GB,0
1466,64291,104.27,15,0.3997,0.6295,transfer,travel,GB,1
1467,88009,63.78,14,0.0995,0.0566,purchase,retail,DE,0
1468,38334,97.8,16,0.1595,0.2351,withdrawal,retail,DE,0
1469,25373,53.09,6,0.3267,0.1083,purchase,gaming,DE,1
1470,75437,77.59,21,0.388,0.2674,withdrawal,grocery,US,0
1471,32694,38.34,8,0.1417,0.5461,purchase,grocery,RU,0
1472,26117,41.14,8,0.1404,0.0864,transfer,grocery,NL,0
1473,65085,198.5,9,0.0139,0.16,purchase,gaming,FR,0
1474,78647,62.01,19,0.8323,0.6291,purchase,grocery,RU,0
1475,91379,72.91,11,0.2237,0.03,purchase,electronics,DE,0
1476,22853,59.35,9,0.1403,0.1241,purchase,grocery,DE,0
1477,89719,36.58,16,0.4206,0.1411,purchase,travel,FR,0
1478,25510,22.75,2,0.2788,0.0666,purchase,grocery,DE,0
1479,72381,108.05,13,0.0857,0.2646,purchase,retail,CN,0
1480,10771,57.24,11,0.1189,0.0373,purchase,grocery,FR,0
1481,56671,17.89,14,0.1616,0.0701,withdrawal,travel,US,0
1482,87686,179.14,3,0.5752,0.5596,transfer,retail,DE,1
1483,25012,36.07,16,0.0175,0.2079,purchase,retail,DE,0
1484,85974,9.66,10,0.762,0.5945,transfer,grocery,DE,0
1485,17479,43.82,14,0.3848,0.1237,transfer,travel,CN,0
1486,45183,92.28,11,0.4293,0.1353,purchase,electronics,US,1
1487,26474,35.92,12,0.0322,0.0806,transfer,electronics,FR,0
1488,10282,26.09,7,0.3483,0.1649,purchase,grocery,GB,0
1489,34937,163.52,19,0.247,0.2963,withdrawal,electronics,DE,0
1490,93975,15.92,17,0.1895,0.0399,purchase,electronics,DE,0
1491,90696,77.51,20,0.6487,0.747,purchase,grocery,NL,0
1492,25423,272.79,16,0.3548,0.177,transfer,travel,DE,0
1493,59531,106.24,9,0.0853,0.1878,transfer,retail,CN,0
1494,23416,41.4,11,0.1661,0.0266,purchase,retail,DE,0
1495,91244,16.22,10,0.2722,0.2396,purchase,travel,DE,0
1496,29005,13.36,2,0.0409,0.0734,purchase,travel,GB,0
1497,89702,29.97,11,0.2157,0.5081,purchase,retail,DE,0
1498,33152,23.71,10,0.4701,0.3976,purchase,travel,DE,0
1499,22930,23.07,0,0.1026,0.0501,purchase,retail,DE,0
1500,93816,32.22,18,0.3025,0.0624,purchase,electronics,NL,0
1501,22490,38.98,7,0.1519,0.1101,purchase,grocery,DE,0
1502,66523,64.23,12,0.0447,0.5905,purchase,grocery,GB,0
1503,66854,105.22,17,0.3931,0.1264,purchase,crypto,CN,0
1504,40702,23.81,14,0.1512,0.0422,purchase,grocery,DE,0
1505,73927,37.12,8,0.053,0.3571,transfer,grocery,DE,0
1506,78750,36.01,14,0.4025,0.0387,purchase,retail,DE,0
1507,65496,202.54,17,0.5297,0.0777,withdrawal,retail,NL,0
1508,79564,51.8,19,0.3946,0.0149,purchase,gaming,NL,0
1509,34741,10.79,10,0.1421,0.0587,purchase,electronics,RU,0
1510,32173,60.67,2,0.156,0.1615,purchase,electronics,RU,0
1511,54429,67.61,14,0.3161,0.2212,purchase,crypto,DE,0
1512,25691,38.23,8,0.2499,0.0018,withdrawal,retail,DE,0
1513,20130,15.16,17,0.2585,0.068,purchase,electronics,DE,0
1514,23730,189.49,15,0.0811,0.1093,purchase,retail,NL,0
1515,12637,17.13,17,0.1335,0.6889,transfer,travel,DE,0
1516,42079,74.56,22,0.192,0.051,purchase,electronics,US,0
1517,36329,50.4,13,0.0258,0.4532,purchase,travel,FR,0
1518,12539,375.9,20,0.1854,0.3553,purchase,retail,DE,0
1519,70539,181.42,14,0.1115,0.0602,transfer,gaming,GB,0
1520,49688,68.54,8,0.3691,0.1035,refund,grocery,FR,0
1521,37101,26.45,17,0.4941,0.0146,refund,gaming,RU,0
1522,28103,108.86,15,0.0773,0.2187,purchase,grocery,GB,0
1523,53167,24.87,22,0.2422,0.3556,purchase,grocery,FR,0
1524,79062,48.86,9,0.0561,0.1575,purchase,gaming,DE,0
1525,12733,14.17,10,0.1222,0.2234,withdrawal,electronics,FR,0
1526,39678,17.67,18,0.1772,0.416,purchase,retail,NL,0
1527,47253,44.42,5,0.1005,0.1114,purchase,grocery,US,0
1528,68588,58.14,14,0.1342,0.1772,purchase,retail,US,0
1529,84643,10.0,13,0.0911,0.0135,transfer,gaming,CN,0
1530,71414,234.91,2,0.5639,0.9052,purchase,travel,US,1
1531,65686,60.99,16,0.5358,0.3615,purchase,crypto,FR,1
1532,81591,64.89,8,0.0638,0.52,purchase,grocery,GB,0
1533,67031,21.19,8,0.5202,0.0052,purchase,retail,FR,0
1534,52771,126.18,18,0.1738,0.094,withdrawal,retail,FR,0
1535,70137,1545.43,10,0.6986,0.1196,purchase,electronics,FR,1
1536,45988,31.53,0,0.2935,0.0195,purchase,retail,FR,0
1537,90430,16.36,16,0.0474,0.1841,purchase,grocery,DE,0
1538,33147,45.35,16,0.1783,0.4529,purchase,crypto,DE,0
1539,67608,66.44,15,0.0276,0.3636,purchase,crypto,DE,0
1540,10866,125.04,11,0.3991,0.2553,purchase,grocery,GB,0
1541,75436,42.54,2,0.3142,0.2481,purchase,gaming,DE,0
1542,24171,37.38,17,0.0401,0.2485,refund,electronics,FR,0
1543,62329,70.32,7,0.1458,0.13,purchase,electronics,DE,0
1544,29984,18.1,9,0.174,0.59,purchase,retail,NL,0
1545,13103,14.21,21,0.0572,0.1534,purchase,electronics,DE,0
1546,69246,60.17,9,0.1624,0.0903,purchase,crypto,FR,0
1547,71783,16.7,9,0.4518,0.1468,transfer,electronics,US,0
1548,81190,90.75,22,0.1603,0.0397,transfer,grocery,FR,0
1549,78470,86.6,6,0.2766,0.2185,withdrawal,retail,DE,0
1550,51291,66.44,7,0.2187,0.4434,purchase,grocery,NL,0
1551,93726,14.65,11,0.1907,0.1151,purchase,travel,RU,0
1552,83958,25.12,17,0.0301,0.0461,purchase,retail,NL,0
1553,14955,19.72,19,0.0685,0.5346,purchase,grocery,DE,0
1554,43643,192.46,17,0.1621,0.0577,purchase,electronics,GB,0
1555,70863,91.85,22,0.1227,0.2728,purchase,gaming,NL,0
1556,68886,29.73,1,0.5119,0.0677,withdrawal,travel,RU,0
1557,87751,69.39,14,0.2783,0.2723,withdrawal,travel,DE,0
1558,60145,13.43,7,0.0652,0.0746,transfer,retail,RU,0
1559,46945,24.0,20,0.4374,0.0063,purchase,travel,GB,0
1560,23518,46.49,21,0.2866,0.1435,purchase,electronics,NL,0
1561,97492,62.45,9,0.0147,0.0128,purchase,grocery,GB,0
1562,51590,39.14,18,0.1678,0.1672,purchase,gaming,DE,0
1563,84031,52.5,14,0.4589,0.0388,purchase,grocery,DE,0
1564,97089,45.45,6,0.0511,0.1887,purchase,travel,DE,0
1565,70339,37.0,14,0.1407,0.0051,purchase,electronics,FR,0
1566,23499,33.06,22,0.4552,0.3694,purchase,gaming,FR,0
1567,57370,29.6,9,0.2783,0.1162,purchase,grocery,US,0
1568,46517,50.09,2,0.5464,0.7434,transfer,electronics,CN,1
1569,65083,51.79,0,0.1115,0.4455,purchase,grocery,FR,0
1570,39918,60.29,22,0.0847,0.1917,purchase,gaming,GB,0
1571,23102,50.33,11,0.5023,0.2613,transfer,grocery,FR,0
1572,77159,15.61,11,0.0202,0.2243,purchase,retail,GB,0
1573,91004,18.19,16,0.3693,0.1113,purchase,grocery,DE,0
1574,13467,59.68,14,0.1512,0.1722,purchase,travel,DE,0
1575,29523,1068.04,9,0.2902,0.1574,purchase,electronics,DE,0
1576,50777,48.4,6,0.2369,0.1936,purchase,retail,RU,0
1577,74317,29.97,18,0.1756,0.4519,purchase,grocery,FR,0
1578,33804,51.45,12,0.1476,0.274,transfer,travel,NL,0
1579,61549,16.18,15,0.4034,0.2634,withdrawal,travel,DE,0
1580,36799,757.57,19,0.408,0.3433,purchase,retail,FR,0
1581,42014,49.83,1,0.0424,0.4474,purchase,electronics,CN,0
1582,46653,24.07,19,0.3921,0.0313,transfer,electronics,NL,0
1583,43880,36.9,16,0.181,0.0398,purchase,retail,DE,0
1584,36248,27.17,21,0.2108,0.3109,purchase,electronics,US,0
1585,24888,129.66,9,0.221,0.3968,withdrawal,travel,DE,0
1586,61096,35.81,10,0.1573,0.1946,purchase,grocery,NL,0
1587,79495,48.52,15,0.1529,0.4849,withdrawal,electronics,DE,0
1588,35846,69.25,20,0.0161,0.0441,withdrawal,retail,US,0
1589,37169,22.65,23,0.3595,0.5218,withdrawal,grocery,RU,0
1590,92559,230.32,11,0.8453,0.6626,purchase,gaming,DE,0
1591,37317,53.69,13,0.2738,0.072,purchase,retail,US,0
1592,50267,36.3,14,0.6534,0.9884,purchase,crypto,GB,1
1593,40784,11.35,8,0.1409,0.1819,purchase,gaming,US,0
1594,23957,400.85,15,0.0257,0.1498,transfer,travel,GB,0
1595,44083,40.9,18,0.7841,0.5963,purchase,retail,GB,0
1596,36021,47.49,17,0.2669,0.0654,purchase,retail,GB,0
1597,39577,43.83,10,0.1104,0.2199,purchase,retail,DE,0
1598,81755,53.0,22,0.6714,0.6838,purchase,electronics,DE,0
1599,90959,132.52,7,0.5474,0.2882,transfer,retail,DE,0
1600,19803,15.6,12,0.0442,0.11,refund,grocery,DE,0
1601,25654,31.79,13,0.2537,0.1617,purchase,electronics,FR,0
1602,44174,74.94,13,0.062,0.3688,purchase,gaming,DE,0
1603,58509,32.3,20,0.5867,0.4684,purchase,crypto,CN,1
1604,95388,63.99,17,0.0096,0.2325,purchase,electronics,FR,0
1605,84551,62.83,14,0.0839,0.0961,purchase,grocery,FR,0
1606,10105,441.66,5,0.0705,0.1606,purchase,retail,DE,0
1607,73542,71.67,8,0.381,0.5025,purchase,grocery,DE,0
1608,97411,111.2,13,0.1103,0.0311,purchase,grocery,NL,0
1609,26273,32.75,15,0.1504,0.0864,purchase,crypto,RU,0
1610,42317,18.28,12,0.1486,0.2394,purchase,electronics,NL,0
1611,33277,32.55,10,0.5254,0.3602,withdrawal,retail,CN,0
1612,28995,77.88,4,0.3432,0.0901,withdrawal,grocery,RU,0
1613,45877,60.09,17,0.0424,0.0117,purchase,retail,NL,0
1614,84294,59.91,12,0.3013,0.0731,purchase,grocery,NL,0
1615,16812,35.44,13,0.2924,0.2981,withdrawal,retail,NL,0
1616,52233,116.92,12,0.3283,0.1535,purchase,electronics,DE,0
1617,92194,70.08,14,0.3407,0.5431,withdrawal,crypto,FR,1
1618,19507,36.49,9,0.3042,0.2523,purchase,grocery,DE,0
1619,79637,78.71,9,0.0306,0.1282,purchase,travel,DE,0
1620,70009,16.72,12,0.8749,0.5951,purchase,grocery,US,1
1621,28422,86.89,5,0.3527,0.7509,transfer,retail,DE,0
1622,80023,18.08,16,0.3021,0.0411,transfer,grocery,DE,0
1623,30007,81.29,9,0.2255,0.1454,purchase,grocery,DE,0
1624,50584,24.46,9,0.017,0.1056,purchase,retail,GB,0
1625,90827,63.34,23,0.0513,0.1054,purchase,retail,DE,0
1626,74302,36.12,10,0.0973,0.0769,purchase,travel,NL,0
1627,53903,160.92,12,0.522,0.4546,purchase,grocery,FR,0
1628,19642,29.8,10,0.3762,0.1326,purchase,travel,FR,0
1629,18938,49.49,9,0.2871,0.3821,purchase,gaming,FR,0
1630,12867,71.21,0,0.4666,0.4632,transfer,crypto,NL,0
1631,15477,20.23,19,0.3379,0.0472,purchase,electronics,DE,0
1632,29705,39.97,12,0.3206,0.3497,purchase,retail,RU,0
1633,56017,33.9,16,0.2536,0.0441,withdrawal,retail,NL,0
1634,98274,27.47,21,0.4828,0.4481,purchase,electronics,GB,0
1635,86100,29.26,0,0.3327,0.1707,purchase,gaming,DE,0
1636,25788,109.42,15,0.3599,0.2151,purchase,gaming,US,0
1637,87926,25.57,7,0.162,0.1002,transfer,travel,DE,0
1638,92772,113.28,21,0.4607,0.6707,purchase,crypto,GB,1
1639,62639,68.82,11,0.589,0.0987,purchase,electronics,US,0
1640,36738,55.56,18,0.6039,0.6183,purchase,retail,DE,0
1641,41574,60.1,5,0.1151,0.1721,purchase,grocery,US,0
1642,54246,66.11,23,0.0159,0.1658,purchase,retail,CN,0
1643,31418,12.79,13,0.3473,0.0218,purchase,retail,DE,0
1644,73377,72.52,11,0.2802,0.1748,purchase,electronics,DE,0
1645,69923,143.28,1,0.06,0.3002,purchase,retail,US,0
1646,25290,42.82,13,0.0331,0.0636,purchase,electronics,NL,0
1647,13133,14.15,12,0.1798,0.4237,purchase,electronics,DE,0
1648,27969,47.18,8,0.1205,0.1655,purchase,gaming,FR,0
1649,44332,93.49,12,0.1883,0.0589,refund,crypto,RU,0
1650,32776,21.41,0,0.3533,0.1744,purchase,electronics,CN,0
1651,60600,25.38,23,0.0164,0.3248,transfer,travel,DE,0
1652,52935,62.58,10,0.0088,0.1807,purchase,electronics,NL,0
1653,45170,63.92,12,0.1535,0.4227,purchase,retail,FR,0
1654,41144,35.93,17,0.0989,0.1998,purchase,electronics,DE,0
1655,75264,235.83,16,0.2843,0.0043,purchase,gaming,DE,0
1656,17735,14.01,0,0.6491,0.6608,purchase,electronics,FR,1
1657,41649,66.64,19,0.0555,0.1241,purchase,grocery,DE,0
1658,34052,76.89,21,0.2371,0.3657,transfer,retail,DE,0
1659,79592,37.64,8,0.2334,0.0443,purchase,grocery,NL,0
1660,84469,99.84,15,0.8148,0.3704,withdrawal,crypto,US,1
